"mese","orario","reparto_ragg","reparto","Con/senza ausili","accomp_ragg","tipo_accompagnamento","tot_trasporti","trasporti_interni","trasporti_esterni"
"February","08-09","Others","Hepato-biliary surgery","With help","With help","With wheelchair","6,71269551616268","4,83314077163714","1,87955474452555"
"February","08-09","Others","Hepato-biliary surgery","With help","With help","With stretcher","2,95550052137644","2,12796037539103","0,827540145985404"
"February","08-09","Others","Hepato-biliary surgery","With help","With help","With bed","2,58456725755997","1,86088842544317","0,723678832116789"
"February","08-09","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,095724713242962","0,068921793534932","0,02680291970803"
"February","08-09","Others","Urgency Surgery","Without help","Without help","On foot","0,88066736183524","0,634080500521375","0,246586861313868"
"February","08-09","Others","Urgency Surgery","With help","With help","With wheelchair","7,33889468196036","5,28400417101146","2,0548905109489"
"February","08-09","Others","Urgency Surgery","With help","With help","With stretcher","1,61455683003128","1,16248091762252","0,452075912408758"
"February","08-09","Others","Urgency Surgery","With help","With help","With bed","1,76133472367049","1,26816100104275","0,493173722627736"
"February","08-09","Others","Urgency Surgery","With help","With help","With body trolleys","0,40363920750782","0,29062022940563","0,11301897810219"
"February","08-09","Others","Geriatrics","Without help","Without help","On foot","1,91449426485923","1,37843587069865","0,536058394160584"
"February","08-09","Others","Geriatrics","With help","With help","With wheelchair","9,12575599582899","6,57054431699687","2,55521167883212"
"February","08-09","Others","Geriatrics","With help","With help","With stretcher","4,35547445255475","3,13594160583942","1,21953284671533"
"February","08-09","Others","Geriatrics","With help","With help","With bed","1,72304483837331","1,24059228362878","0,482452554744526"
"February","08-09","Others","Geriatrics","With help","With help","With body trolleys","0,638164754953076","0,459478623566214","0,178686131386862"
"February","08-09","Others"," Liver unit","Without help","Without help","On foot","1,3273826903024","0,955715537017728","0,371667153284671"
"February","08-09","Others"," Liver unit","With help","With help","With wheelchair","7,74306569343065","5,57500729927007","2,16805839416058"
"February","08-09","Others"," Liver unit","With help","With help","With stretcher","1,67305526590198","1,20459979144943","0,468455474452555"
"February","08-09","Others"," Liver unit","With help","With help","With bed","2,23995828988529","1,61276996871742","0,627188321167882"
"February","08-09","Others"," Liver unit","With help","With help","With body trolleys","0,456287799791449","0,328527215849843","0,127760583941606"
"February","09-10","Cardiology","Cardiology","Without help","Without help","On foot","4,04679040667362","2,913689092805","1,13310131386861"
"February","09-10","Cardiology","Cardiology","With help","With help","With wheelchair","24,730385818561","17,805877789364","6,92450802919708"
"February","09-10","Cardiology","Cardiology","With help","With help","With stretcher","5,84536392075077","4,20866202294056","1,63670189781021"
"February","09-10","Cardiology","Cardiology","With help","With help","With bed","5,39572054223148","3,88491879040667","1,51080175182481"
"February","09-10","Cardiology","Cardiology","With help","With help","With body trolleys","0,899286757038584","0,647486465067779","0,251800291970802"
"February","09-10","Medical clinic","Medical clinic","Without help","Without help","On foot","2,38748696558915","1,71899061522419","0,668496350364963"
"February","09-10","Medical clinic","Medical clinic","With help","With help","With wheelchair","15,5186652763295","11,1734389989572","4,34522627737226"
"February","09-10","Medical clinic","Medical clinic","With help","With help","With stretcher","6,89386861313867","4,96358540145985","1,93028321167883"
"February","09-10","Medical clinic","Medical clinic","With help","With help","With bed","3,22310740354536","2,32063733055265","0,902470072992696"
"February","09-10","Medical clinic","Medical clinic","With help","With help","With body trolleys","1,64139728884254","1,18180604796663","0,459591240875912"
"February","09-10","Day Surgery","Day Surgery","Without help","Without help","On foot","3,86772888425443","2,78476479666319","1,08296408759124"
"February","09-10","Day Surgery","Day Surgery","With help","With help","With wheelchair","16,5452846715329","11,9126049635036","4,6326797080292"
"February","09-10","Day Surgery","Day Surgery","With help","With help","With stretcher","3,84086965589155","2,76542615224192","1,07544350364963"
"February","09-10","Day Surgery","Day Surgery","With help","With help","With bed","4,35119499478624","3,13286039624609","1,21833459854015"
"February","09-10","Day Surgery","Day Surgery","With help","With help","With body trolleys","0,644621480709072","0,464127466110532","0,18049401459854"
"February","09-10","DH Orthopedic","DH Orthopedic","Without help","Without help","On foot","2,24158498435871","1,61394118873827","0,627643795620438"
"February","09-10","DH Orthopedic","DH Orthopedic","With help","With help","With wheelchair","28,5802085505735","20,5777501564129","8,00245839416059"
"February","09-10","DH Orthopedic","DH Orthopedic","With help","With help","With stretcher","11,7122815432743","8,43284271115746","3,27943883211679"
"February","09-10","DH Orthopedic","DH Orthopedic","With help","With help","With bed","12,104558915537","8,71528241918666","3,38927649635037"
"February","09-10","DH Orthopedic","DH Orthopedic","With help","With help","With body trolleys","0,616435870698645","0,443833826903024","0,172602043795621"
"February","09-10","Internal Medicine","Internal Medicine","Without help","Without help","On foot","4,33328884254432","3,11996796663191","1,21332087591241"
"February","09-10","Internal Medicine","Internal Medicine","With help","With help","With wheelchair","26,4812095933264","19,066470907195","7,41473868613139"
"February","09-10","Internal Medicine","Internal Medicine","With help","With help","With stretcher","6,25919499478624","4,50662039624609","1,75257459854014"
"February","09-10","Internal Medicine","Internal Medicine","With help","With help","With bed","5,77771845672576","4,15995728884254","1,61776116788321"
"February","09-10","Internal Medicine","Internal Medicine","With help","With help","With body trolleys","0,96295307612096","0,693326214807091","0,269626861313869"
"February","09-10","Urgency Medicine","Urgency Medicine","Without help","Without help","On foot","2,2548488008342","1,62349113660062","0,631357664233576"
"February","09-10","Urgency Medicine","Urgency Medicine","With help","With help","With wheelchair","14,6565172054223","10,5526923879041","4,10382481751824"
"February","09-10","Urgency Medicine","Urgency Medicine","With help","With help","With stretcher","6,51087591240876","4,68783065693431","1,82304525547445"
"February","09-10","Urgency Medicine","Urgency Medicine","With help","With help","With bed","3,04404588112617","2,19171303441085","0,852332846715328"
"February","09-10","Urgency Medicine","Urgency Medicine","With help","With help","With body trolleys","1,55020855057352","1,11615015641293","0,434058394160584"
"February","09-10","Neurology","Neurology","Without help","Without help","On foot","4,63172471324296","3,33484179353492","1,29688291970803"
"February","09-10","Neurology","Neurology","With help","With help","With wheelchair","19,8134890510949","14,2657121167883","5,54777693430656"
"February","09-10","Neurology","Neurology","With help","With help","With stretcher","4,59955995828988","3,31168316996872","1,28787678832117"
"February","09-10","Neurology","Neurology","With help","With help","With bed","5,21069030239833","3,75169701772679","1,45899328467154"
"February","09-10","Neurology","Neurology","With help","With help","With body trolleys","0,771954118873826","0,555806965589155","0,216147153284671"
"February","09-10","Others","Hepato-biliary surgery","Without help","Without help","On foot","0,596871741397288","0,429747653806047","0,167124087591241"
"February","09-10","Others","Hepato-biliary surgery","With help","With help","With wheelchair","7,61011470281542","5,4792825860271","2,13083211678832"
"February","09-10","Others","Hepato-biliary surgery","With help","With help","With stretcher","3,11865484880083","2,24543149113659","0,873223357664232"
"February","09-10","Others","Hepato-biliary surgery","With help","With help","With bed","3,22310740354536","2,32063733055265","0,902470072992696"
"February","09-10","Others","Hepato-biliary surgery","With help","With help","With body trolleys","0,164139728884254","0,118180604796663","0,045959124087591"
"February","09-10","Others","Urgency Surgery","Without help","Without help","On foot","1,64736600625651","1,18610352450469","0,461262481751825"
